City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
465,Barcelos,PT,41.5388,-8.6151,85.28,53,2,11.86,clear sky
466,Bereda,ES,43.2686,-7.5406,76.41,67,0,4.56,clear sky
467,Ostrovnoy,RU,68.0531,39.5131,47.14,81,89,5.46,overcast clouds
468,Boa Vista,BR,2.8197,-60.6733,80.58,69,90,9.22,overcast clouds
469,Muravlenko,RU,63.7898,74.523,50.07,82,100,13.53,overcast clouds
470,Gizo,SB,-8.103,156.8419,81.18,79,25,9.51,scattered clouds
471,Nishihara,JP,26.1842,127.7558,80.26,88,20,3.44,few clouds
472,Ridgecrest,US,35.6225,-117.6709,96.03,22,75,1.01,broken clouds
473,Tura,IN,25.5198,90.2201,74.52,93,100,6.93,overcast clouds
474,Port Hedland,AU,-20.3167,118.5667,68.05,94,0,9.22,clear sky
475,Conde,BR,-7.2597,-34.9075,83.66,61,40,12.66,scattered clouds
476,Kahului,US,20.8947,-156.47,76.84,88,40,4.61,scattered clouds
477,Paka,MY,4.6374,103.4368,76.93,94,100,0.0,moderate rain
478,Benghazi,LY,32.1167,20.0667,83.35,64,0,16.22,clear sky
479,Bradford,GB,53.7939,-1.7521,64.62,72,75,19.57,light intensity drizzle
480,Alta Floresta,BR,-9.8756,-56.0861,82.22,32,0,6.91,clear sky
481,Puerto Leguizamo,CO,-0.1934,-74.7819,83.35,68,73,0.85,broken clouds
482,Lisala,CD,2.15,21.5167,76.8,71,97,2.86,overcast clouds
483,Hindupur,IN,13.8289,77.4933,75.0,70,100,16.2,overcast clouds
484,Santo Domingo,DO,18.5001,-69.9886,86.04,79,40,7.0,scattered clouds
485,Grand Gaube,MU,-20.0064,57.6608,69.39,77,44,11.99,light rain
486,Touros,BR,-5.1989,-35.4608,85.1,61,63,18.14,broken clouds
487,Zeya,RU,53.75,127.2667,58.53,97,65,4.56,broken clouds
488,Malakal,SS,9.5334,31.6605,73.94,91,94,4.14,overcast clouds
489,Narsipatnam,IN,17.6667,82.6167,81.81,68,100,6.44,overcast clouds
490,Tabuk,PH,17.4189,121.4443,77.02,87,100,2.42,overcast clouds
491,Codajas,BR,-3.8367,-62.0569,92.64,33,12,6.26,few clouds
492,Fitionesti,RO,45.9833,27.05,80.98,50,43,6.13,scattered clouds
493,Okha,RU,53.5739,142.9478,60.78,99,100,9.55,moderate rain
494,Vila Franca Do Campo,PT,37.7167,-25.4333,75.61,69,50,5.66,scattered clouds
495,Careiro Da Varzea,BR,-3.2003,-59.8119,90.23,30,3,4.27,light rain
496,Basco,PH,20.4487,121.9702,83.41,85,100,26.08,overcast clouds
497,Kosai,JP,34.7105,137.5316,79.16,82,49,1.19,scattered clouds
498,Mandalgovi,MN,45.7625,106.2708,60.98,71,63,9.19,broken clouds
499,Lae,PG,-6.7221,146.9847,73.94,90,73,4.7,broken clouds
500,Matay,EG,28.419,30.7792,93.04,16,4,7.45,clear sky
501,Litovko,RU,49.2361,135.1742,76.55,61,100,6.24,overcast clouds
502,Satara,IN,17.6833,73.9833,70.25,91,100,12.21,overcast clouds
503,Pimentel,PE,-6.8367,-79.9342,68.29,83,90,1.99,overcast clouds
504,Mrkonjic Grad,BA,44.4158,17.0861,83.14,56,3,0.54,clear sky
505,Kirando,TZ,-7.4167,30.6,73.71,51,0,2.08,clear sky
506,Yumen,CN,40.2833,97.2,81.73,16,0,11.03,clear sky
507,Broome,US,42.2506,-75.833,72.19,92,90,1.01,moderate rain
508,Honiara,SB,-9.4333,159.95,76.1,89,5,4.85,clear sky
509,Lagoa,PT,39.05,-27.9833,70.9,81,46,9.19,scattered clouds
510,Olden,NO,61.8364,6.8064,76.15,64,98,4.63,overcast clouds
511,Woodward,US,36.4337,-99.3904,96.93,41,1,5.75,clear sky
512,Oyama,JP,36.3,139.8,83.59,93,100,3.8,moderate rain
513,Huilong,CN,31.8111,121.655,80.98,93,50,7.14,scattered clouds
514,Pljevlja,ME,43.3333,19.3333,81.86,39,12,5.59,few clouds
515,Udarnyy,RU,54.3409,42.8611,65.82,86,48,5.12,scattered clouds
516,Wasilla,US,61.5814,-149.4394,54.05,92,90,0.0,mist
517,Pitimbu,BR,-7.4706,-34.8086,84.79,69,56,11.36,broken clouds
518,Macenta,GN,8.5435,-9.471,74.3,79,92,2.89,light rain
519,Bjornevatn,NO,69.6672,29.9847,48.54,66,75,8.05,broken clouds
520,Trelew,AR,-43.249,-65.3051,65.16,25,3,17.63,clear sky
521,Zima,RU,53.9202,102.0442,52.68,94,100,7.81,moderate rain
522,Altusried,DE,47.8,10.2167,73.8,86,89,2.06,overcast clouds
523,Nianzishan,CN,47.5167,122.8833,67.95,92,6,1.9,clear sky
524,Magistralnyy,RU,56.1725,107.4458,63.64,69,21,2.95,few clouds
525,Caravelas,BR,-17.7125,-39.2481,71.85,85,47,17.38,scattered clouds
526,Daru,PG,-9.0763,143.2092,76.5,92,66,10.16,broken clouds
527,Ziway,ET,7.9333,38.7167,64.36,75,97,12.64,overcast clouds
528,Suhbaatar,MN,50.2314,106.2078,57.2,91,57,8.08,broken clouds
529,Aquiraz,BR,-3.9014,-38.3911,87.22,60,24,12.41,few clouds
530,Eirunepe,BR,-6.6603,-69.8736,85.53,30,18,6.33,few clouds
531,Xiuyan,CN,40.2928,123.2744,71.37,93,89,3.29,overcast clouds
532,Tottori,JP,35.5,134.2333,74.43,87,8,4.07,clear sky
533,Padang,ID,-0.9492,100.3543,77.63,85,98,3.13,overcast clouds
534,Presidente Medici,BR,-11.1753,-61.9014,82.71,18,1,7.61,clear sky
535,Lerwick,GB,60.1545,-1.1494,59.0,90,98,10.36,overcast clouds
536,Uberlandia,BR,-18.9186,-48.2772,63.61,20,0,6.91,clear sky
537,Isla Vista,US,34.4133,-119.861,99.12,37,0,7.43,clear sky
538,Marang,MY,5.2056,103.2059,80.51,83,100,3.85,light rain
539,Riverton,US,40.5219,-111.9391,89.28,49,1,4.0,clear sky
540,Cap Malheureux,MU,-19.9842,57.6142,69.48,78,41,11.99,light rain
541,Newcastle,AU,-32.9272,151.7765,48.65,67,0,3.0,clear sky
542,San Francisco,US,37.7749,-122.4194,87.94,78,75,1.99,broken clouds
543,Kavaratti,IN,10.5669,72.642,82.02,78,81,17.49,broken clouds
544,Findlay,US,41.0442,-83.6499,87.75,62,1,20.71,clear sky
545,Springbok,ZA,-29.6643,17.8865,50.23,45,0,3.18,clear sky
546,Batagay,RU,67.6333,134.6333,45.16,70,74,2.37,broken clouds
547,Virginia Beach,US,36.8529,-75.978,92.01,59,20,6.91,few clouds
548,Nuuk,GL,64.1835,-51.7216,54.21,71,20,4.61,few clouds
549,Bandar-E Lengeh,IR,26.5579,54.8807,95.11,75,93,4.61,haze
550,Sisophon,KH,13.5859,102.9737,78.01,87,99,6.44,overcast clouds
551,Najran,SA,17.4924,44.1277,93.85,31,86,13.44,overcast clouds
552,Fairmont,US,39.4851,-80.1426,79.97,94,100,8.01,light rain
553,Dindori,IN,22.95,81.0833,71.49,93,100,12.95,overcast clouds
554,Karratha,AU,-20.7377,116.8463,69.39,78,1,12.41,clear sky
555,Turayf,SA,31.6725,38.6637,93.45,26,0,6.91,clear sky
556,Lowestoft,GB,52.4752,1.7516,71.11,53,83,14.2,broken clouds
557,Doha,QA,25.2867,51.5333,102.18,28,0,13.8,clear sky
558,Mankono,CI,8.0586,-6.1897,78.28,71,74,4.52,broken clouds
559,Balotra,IN,25.8333,72.2333,85.39,72,100,18.37,overcast clouds
560,Kazachinskoye,RU,57.6953,93.2761,53.49,96,100,1.59,overcast clouds
561,Grindavik,IS,63.8424,-22.4338,64.87,68,0,10.36,clear sky
562,Marienburg,PL,54.0359,19.0266,75.88,59,77,13.58,broken clouds
563,Giroc,RO,45.6942,21.2358,87.98,40,0,5.75,clear sky
564,Tandalti,SD,13.0167,31.8667,91.74,45,97,6.49,overcast clouds
565,Kismayo,SO,-0.3582,42.5454,76.01,79,95,17.4,overcast clouds
566,Severobaykalsk,RU,55.65,109.3167,58.24,67,19,3.24,few clouds
567,Inta,RU,66.0317,60.1659,47.55,81,80,6.78,broken clouds
568,Abatskoye,RU,56.2875,70.4555,55.04,60,69,8.81,broken clouds
569,Kollam,IN,8.8833,76.6,80.47,82,100,13.0,overcast clouds
570,Polunochnoye,RU,60.8697,60.4153,43.45,80,59,2.84,broken clouds
571,Cadereyta,MX,25.5833,-99.9833,91.38,34,94,6.38,overcast clouds
572,Danielskuil,ZA,-28.1887,23.5395,48.51,21,0,7.2,clear sky
573,Dingzhou,CN,38.5131,114.9956,73.51,93,100,5.19,moderate rain
574,Bubaque,GW,11.2833,-15.8333,76.05,88,100,11.3,light rain
575,Naberera,TZ,-4.2,36.9333,60.31,73,56,9.91,broken clouds
576,Galeana,MX,24.8333,-100.0667,71.31,54,97,8.66,overcast clouds
577,Ambanja,MG,-13.6833,48.45,71.64,79,57,1.95,broken clouds
578,Olinda,BR,-8.0089,-34.8553,80.33,65,40,8.05,scattered clouds
579,Mumias,KE,0.3351,34.4864,71.47,81,97,3.69,overcast clouds
580,Jinxiang,CN,27.4327,120.6062,80.56,94,79,9.57,broken clouds
581,Betioky,MG,-23.7167,44.3833,69.94,57,64,4.79,broken clouds
582,Teeli,RU,51.0333,90.2333,56.75,60,93,1.77,overcast clouds
583,Jega,NG,12.2175,4.3792,82.15,70,93,3.83,overcast clouds
584,Coahuayana,MX,18.7333,-103.6833,89.08,53,76,4.63,broken clouds
585,Manono,CD,-7.3,27.4167,79.56,29,0,5.86,clear sky
586,Mana,GF,5.6592,-53.7767,83.48,71,7,6.78,clear sky
587,Salvador,SV,13.8333,-88.9167,85.05,63,84,2.17,broken clouds
588,Kalachinsk,RU,55.0529,74.5751,55.06,53,22,7.34,few clouds
589,Pathein,MM,16.7833,94.7333,77.92,92,95,6.35,overcast clouds
590,Shar,KZ,49.5886,81.0453,63.84,47,100,6.15,overcast clouds
591,Manta,EC,-0.95,-80.7333,83.98,65,75,11.5,broken clouds
592,Key West,US,24.5557,-81.7826,91.4,68,20,6.91,few clouds
593,Whitehorse,CA,60.7161,-135.0538,58.1,62,20,8.05,few clouds
594,Zyryanka,RU,65.75,150.85,41.11,92,100,8.14,overcast clouds
595,Lakes Entrance,AU,-37.8811,147.981,43.57,71,0,9.57,clear sky
596,Silopi,TR,37.2497,42.4694,97.07,18,38,4.79,scattered clouds
597,Kalat,PK,29.0225,66.5916,77.67,18,28,5.06,scattered clouds
598,Benavente,ES,42.0025,-5.6783,86.11,14,1,15.3,clear sky
599,Am Timan,TD,11.0297,20.2827,78.21,82,66,0.27,moderate rain
600,Aleksinac,RS,43.5417,21.7078,89.89,35,19,2.19,few clouds
601,Kasulu,TZ,-4.5767,30.1025,67.21,55,0,3.67,clear sky
602,Rio Gallegos,AR,-51.6226,-69.2181,50.05,50,75,17.27,broken clouds
603,Churapcha,RU,62.0025,132.4325,47.28,85,2,4.7,clear sky
604,Puerto Baquerizo Moreno,EC,-0.9,-89.6,76.19,69,75,9.22,broken clouds
605,Eenhana,NA,-17.4667,16.3333,71.35,19,34,8.08,scattered clouds
606,Parfenyevo,RU,58.484,43.4088,61.27,98,97,5.21,overcast clouds
607,Clyde River,CA,70.4692,-68.5914,50.23,76,75,11.5,broken clouds
608,Lisakovsk,KZ,52.5369,62.4936,62.69,44,1,6.76,clear sky
609,Muros,ES,42.7762,-9.0603,78.67,50,0,15.1,clear sky
610,Buala,SB,-8.145,159.5921,78.26,84,55,4.41,broken clouds
611,Iwanai,JP,42.9744,140.5089,70.72,97,26,5.73,scattered clouds
612,Borogontsy,RU,62.6683,131.1683,48.69,55,0,5.35,clear sky
613,Juneau,US,58.3019,-134.4197,62.83,79,20,4.61,few clouds
614,Dongsheng,CN,39.8161,109.9776,75.31,36,0,3.18,clear sky
615,Acapulco,MX,16.8634,-99.8901,85.82,70,75,5.75,broken clouds
616,Dinar,TR,38.065,30.1656,85.78,24,0,6.96,clear sky
617,Cravo Norte,CO,6.3017,-70.2041,86.86,61,58,3.2,broken clouds
618,Fort Nelson,CA,58.8053,-122.7002,72.99,38,20,9.22,few clouds
619,Muisne,EC,0.6,-80.0333,77.97,77,93,12.35,overcast clouds
620,Oistins,BB,13.0667,-59.5333,86.09,70,20,16.11,few clouds
621,Mahibadhoo,MV,3.7833,72.9667,82.87,70,99,7.49,overcast clouds
622,Ulaanbaatar,MN,47.9077,106.8832,59.13,67,40,4.47,scattered clouds
623,Marawi,PH,7.9986,124.2928,70.02,81,99,4.18,overcast clouds
624,Karema,TZ,-6.8205,30.4389,73.06,49,0,3.56,clear sky
625,Aberdeen,GB,57.1437,-2.0981,61.29,80,90,12.66,overcast clouds
626,Roma,US,43.2128,-75.4557,69.87,88,90,10.36,overcast clouds
627,Yueyang,CN,29.3333,113.0919,80.19,75,0,3.96,clear sky
628,Caraquet,CA,47.7941,-64.9386,75.78,38,40,6.38,scattered clouds
629,Alekseyevskaya,RU,50.2896,42.1845,73.42,66,52,7.09,broken clouds
630,Russell,US,32.3502,-85.1999,92.91,52,20,0.0,few clouds
631,Tsabong,BW,-26.0217,22.401,59.74,26,0,7.27,clear sky
632,Sanmenxia,CN,34.7747,111.1814,76.08,75,5,5.48,clear sky
633,Kisangani,CD,0.5167,25.2,77.99,60,99,2.73,overcast clouds
634,Mount Gambier,AU,-37.8333,140.7667,49.91,57,75,17.27,broken clouds
635,Maldonado,UY,-34.6667,-54.9167,49.39,56,33,12.88,scattered clouds
636,Nizhniy Ingash,RU,56.2,96.53,53.92,97,100,3.49,overcast clouds
637,Trogir,HR,43.5125,16.2517,91.45,31,0,4.61,clear sky
638,Gornopravdinsk,RU,60.05,69.9,46.63,97,100,6.55,light rain
639,Straumen,NO,63.8709,11.2999,73.4,84,73,6.24,light rain
640,Mandalay,MM,21.9747,96.0836,78.8,82,56,9.04,broken clouds
641,Megion,RU,61.0296,76.1136,46.42,82,66,7.94,broken clouds
642,Palimbang,PH,6.2106,124.1894,78.93,75,83,4.41,broken clouds
643,Waddan,LY,29.1614,16.139,91.85,21,0,15.84,clear sky
644,Richmond,US,37.5538,-77.4603,92.25,64,75,4.0,broken clouds
645,Vysotsk,RU,60.6288,28.5705,74.61,69,18,15.66,few clouds
646,Smidovich,RU,48.6,133.8167,75.78,67,100,4.74,overcast clouds
647,Emet,TR,39.343,29.2585,72.1,38,0,6.76,clear sky
648,Bethlehem,BR,-1.4558,-48.5044,84.24,79,75,9.22,broken clouds
649,Ariquemes,BR,-9.9133,-63.0408,83.66,20,3,7.27,clear sky
650,Ginir,ET,7.1333,40.7,63.25,64,99,9.71,overcast clouds
651,Sharjah,AE,25.3573,55.4033,102.18,43,0,3.44,clear sky
652,Orumiyeh,IR,37.5527,45.0761,69.35,56,20,4.61,few clouds
653,Mogadishu,SO,2.0371,45.3438,76.33,82,84,20.13,broken clouds
654,Goba,ET,7.0167,39.9833,53.33,93,98,3.98,overcast clouds
655,Vaitape,PF,-16.5167,-151.75,78.26,75,51,14.9,light rain
656,Tilichiki,RU,60.4667,166.1,43.99,71,36,2.84,scattered clouds
657,Katherine,AU,-14.4667,132.2667,64.72,68,7,3.44,clear sky
658,Saint-Francois,FR,46.4154,3.9054,78.24,56,0,1.14,clear sky
659,Lake Havasu City,US,34.4839,-114.3224,105.06,22,1,1.01,clear sky
660,Alyangula,AU,-13.8483,136.4192,69.67,100,90,5.75,mist
661,Sitka,US,57.0531,-135.33,60.69,72,1,4.61,clear sky
662,Ambovombe,MG,-25.1667,46.0833,66.52,80,9,9.15,clear sky
663,Kupang,ID,-10.1667,123.5833,73.92,86,23,6.38,few clouds
664,Katwa,IN,23.6399,88.128,77.67,95,100,14.18,heavy intensity rain
665,Eureka,US,40.8021,-124.1637,63.25,72,7,1.99,clear sky
666,Cookeville,US,36.1628,-85.5016,89.58,62,1,3.0,clear sky
667,Kununurra,AU,-15.7667,128.7333,66.18,82,1,0.0,clear sky
668,Hamilton,US,39.1834,-84.5333,88.88,70,1,5.01,clear sky
669,Pizarro,CO,4.9533,-77.366,83.86,70,52,7.81,broken clouds
670,Shiyan,CN,32.6475,110.7781,75.4,78,11,0.67,few clouds
671,Husavik,IS,66.0449,-17.3389,53.51,91,99,5.5,overcast clouds
672,Kashi,CN,39.4547,75.9797,86.23,26,87,19.44,overcast clouds
673,Quatre Cocos,MU,-20.2078,57.7625,69.1,76,71,21.79,light rain
674,Centralia,US,46.7162,-122.9543,81.3,58,1,3.44,haze
675,Lima,PE,-12.0432,-77.0282,61.14,82,90,6.91,overcast clouds
676,Lobatse,BW,-25.2167,25.6667,58.32,25,0,5.53,clear sky
677,Morant Bay,JM,17.8815,-76.4093,89.22,71,94,13.53,overcast clouds
678,Maues,BR,-3.3836,-57.7186,98.85,20,92,3.56,overcast clouds
679,Manggar,ID,-2.8833,108.2667,81.14,77,57,10.8,broken clouds
680,High Level,CA,58.5169,-117.136,75.31,38,20,6.91,few clouds
681,Binika,IN,21.0333,83.8,76.06,85,100,11.27,light rain
682,Verkhnya Syrovatka,UA,50.829,34.9586,74.5,64,89,2.8,overcast clouds
683,Gubkinskiy,RU,64.434,76.5026,50.99,93,99,11.97,overcast clouds
684,Chazuta,PE,-6.5742,-76.1367,76.05,90,94,3.38,overcast clouds
685,Oeiras Do Para,BR,-2.0031,-49.8544,83.97,76,46,0.45,scattered clouds
686,Mattru,SL,7.6244,-11.8332,76.62,78,99,3.24,overcast clouds
687,Acajutla,SV,13.5928,-89.8275,91.8,60,76,8.75,broken clouds
688,Mandali,IQ,33.7499,45.5541,99.3,10,0,6.2,clear sky
689,Strezhevoy,RU,60.7333,77.5889,46.38,89,61,6.29,broken clouds
690,Guarapari,BR,-20.6667,-40.4975,67.89,70,100,15.73,overcast clouds
691,Beloha,MG,-25.1667,45.05,69.31,66,9,12.28,clear sky
692,Dunedin,NZ,-45.8742,170.5036,45.81,89,24,15.01,few clouds
693,Itarema,BR,-2.9248,-39.9167,85.55,62,43,16.98,scattered clouds
694,Poya,NC,-21.35,165.15,67.78,71,93,2.26,overcast clouds
695,Vasto,IT,42.1243,14.7059,85.68,53,0,4.5,clear sky
696,Kloulklubed,PW,7.0419,134.2556,77.5,76,76,2.39,broken clouds
697,Siocon,PH,7.7061,122.1353,79.39,89,99,5.28,overcast clouds
698,Umea,SE,63.8284,20.2597,71.53,68,0,12.66,clear sky
699,Nisia Floresta,BR,-6.0911,-35.2086,85.01,59,70,12.97,broken clouds
